5.561031612162027216e+01,5.407266351623833600e+01,5.255279137602889961e+01,5.085899611429859846e+01,4.913119235087284409e+01,4.739422380114753253e+01,4.552268406073864782e+01,4.346815913048290980e+01,4.129746087904984364e+01,3.908156045740668816e+01,3.694586698229099397e+01,3.470947732932608432e+01,3.226907766294920776e+01,2.971512307655040885e+01,2.708469741196180891e+01,2.462383581735841176e+01,2.236778808494938531e+01,2.030367071808172597e+01,1.852528925586409869e+01,1.708569730103626583e+01,1.577017432056949708e+01,1.465318225536124785e+01,1.375119694305498541e+01,1.292369624483243484e+01,1.225676180982695840e+01,1.152903651478257885e+01,1.069648681024252035e+01,9.882927593089020135e+00,9.298916739584580426e+00,9.219220143105031795e+00,9.519776318919488389e+00,1.007567721093054303e+01,1.091246201945041960e+01,1.205752023666537553e+01,1.335146485786091475e+01,1.482338331949949151e+01,1.690825564937277647e+01,1.915846420755890378e+01,2.163700941216164964e+01,2.409541958223808322e+01,2.669094988343595531e+01,8.034876297255775057e+01,8.211930485813383029e+01,8.372828746542343481e+01,8.514059013579849022e+01,8.634471617130706989e+01,8.744537653978967739e+01,8.862810723401716473e+01,9.003852840955394754e+01,9.162692548121938785e+01,9.337953167104504359e+01,9.525293613855687624e+01,9.717485382499980062e+01,9.920470894795268180e+01
3.456790000000000000e+05,3.456800000000000000e+05,3.456810000000000000e+05,3.456820000000000000e+05,3.456830000000000000e+05,3.456840000000000000e+05,3.456850000000000000e+05,3.456860000000000000e+05,3.456870000000000000e+05,3.456880000000000000e+05,3.456890000000000000e+05,3.456900000000000000e+05,3.456910000000000000e+05,3.456920000000000000e+05,3.456930000000000000e+05,3.456940000000000000e+05,3.456950000000000000e+05,3.456960000000000000e+05,3.456970000000000000e+05,3.456980000000000000e+05,3.456990000000000000e+05,3.457000000000000000e+05,3.457010000000000000e+05,3.457020000000000000e+05,3.457030000000000000e+05,3.457040000000000000e+05,3.457050000000000000e+05,3.457060000000000000e+05,3.457070000000000000e+05,3.457080000000000000e+05,3.457090000000000000e+05,3.457100000000000000e+05,3.457110000000000000e+05,3.457120000000000000e+05,3.457130000000000000e+05,3.457140000000000000e+05,3.457150000000000000e+05,3.457160000000000000e+05,3.457170000000000000e+05,3.457180000000000000e+05,3.457190000000000000e+05,3.457380000000000000e+05,3.457390000000000000e+05,3.457400000000000000e+05,3.457410000000000000e+05,3.457420000000000000e+05,3.457430000000000000e+05,3.457440000000000000e+05,3.457450000000000000e+05,3.457460000000000000e+05,3.457470000000000000e+05,3.457480000000000000e+05,3.457490000000000000e+05,3.457500000000000000e+05
