5.025730036324836725e+00,5.143149840722228028e+00,5.306640878239389458e+00,5.502777045998774597e+00,5.625676759907187297e+00,5.627328357884438859e+00,5.473342487407378165e+00,5.356514786346089352e+00,5.318685042271619423e+00,5.361427833751919891e+00,5.392063986875244908e+00,5.648099517233106326e+00,5.560548981782746480e+00,5.501491711061383683e+00,5.501761238600253456e+00,5.581528640407261044e+00,5.654901492940140884e+00,5.679011376704880654e+00,5.730411960677384009e+00,5.897805225124242767e+00,6.109642849894576067e+00,6.246740440837010411e+00,6.336782647686073133e+00,6.533732227575360874e+00,6.723639220672732009e+00,6.736860832204739857e+00,6.508646138401831038e+00
3.449320000000000000e+05,3.449310000000000000e+05,3.449300000000000000e+05,3.449290000000000000e+05,3.449280000000000000e+05,3.449270000000000000e+05,3.449260000000000000e+05,3.449250000000000000e+05,3.449240000000000000e+05,3.449230000000000000e+05,3.449220000000000000e+05,3.449210000000000000e+05,3.449200000000000000e+05,3.449190000000000000e+05,3.449180000000000000e+05,3.449170000000000000e+05,3.449160000000000000e+05,3.449150000000000000e+05,3.449140000000000000e+05,3.449130000000000000e+05,3.449120000000000000e+05,3.449110000000000000e+05,3.449100000000000000e+05,3.449090000000000000e+05,3.449080000000000000e+05,3.449070000000000000e+05,3.449060000000000000e+05
