2.046555144230560383e-02,2.389778123423623099e-02,6.404806864416720535e-02,7.723120645581581234e-02,7.628877408317953634e-02,7.351938083657352796e-02,7.176237725646242294e-02,7.612610590246361719e-02,7.406817325196962676e-02,7.541221312126977772e-02,7.421476561671190575e-02,8.197538114037684898e-02,8.697826563736574257e-02,9.617659552678707591e-02,1.051754010941845369e-01,1.161609438321588583e-01,1.244590714691371780e-01,1.229421635450195921e-01,1.124326161985303024e-01,9.772385653822801554e-02
3.457560000000000000e+05,3.457550000000000000e+05,3.457540000000000000e+05,3.457530000000000000e+05,3.457520000000000000e+05,3.457510000000000000e+05,3.457500000000000000e+05,3.457490000000000000e+05,3.457480000000000000e+05,3.457470000000000000e+05,3.457460000000000000e+05,3.457450000000000000e+05,3.457440000000000000e+05,3.457430000000000000e+05,3.457420000000000000e+05,3.457410000000000000e+05,3.457400000000000000e+05,3.457390000000000000e+05,3.457380000000000000e+05,3.457370000000000000e+05
