1.932898595140865261e+00,3.062731772560318255e+00,1.158869475066389398e+01,5.183578683933272480e+00,7.024593874358543211e+00,7.303154395629837481e+00,9.386055254400465842e+00,1.237608136231577127e+01,1.574285220158209064e+01
3.238780000000000000e+05,3.238790000000000000e+05,3.238800000000000000e+05,3.238810000000000000e+05,3.238820000000000000e+05,3.238830000000000000e+05,3.238840000000000000e+05,3.238850000000000000e+05,3.238860000000000000e+05
