1.021630253358135043e+01,1.027374013448987888e+01,1.063135349866178814e+01,1.123291108830748719e+01,1.201088278183831903e+01
3.456710000000000000e+05,3.456720000000000000e+05,3.456730000000000000e+05,3.456740000000000000e+05,3.456750000000000000e+05
