1.855846160175796200e+01,1.858245910971244896e+01,1.810747945835355210e+01,1.733053799168521891e+01,1.624983342492341620e+01,1.499971938277534633e+01,1.398726125334883008e+01,1.336750975706726940e+01,1.302874936156665520e+01,1.295953776127597479e+01,1.307622752450695103e+01,1.337552878365744391e+01,1.388897655121527919e+01,1.450486800476962301e+01,1.512840404657116622e+01,1.580343325723720049e+01,1.648105238114975535e+01,1.695587157798387423e+01,1.730890360720803400e+01,1.748157821196810247e+01,1.750075645775283917e+01,1.732392507189565478e+01,1.704588579213341148e+01,1.677705980896217852e+01,1.651500627318439385e+01,1.627156337163981092e+01,1.603842720080417905e+01,1.594254189232445462e+01,1.590321750483104779e+01,1.575453130467528950e+01,1.558092555737547258e+01,1.535468762404588183e+01,1.510498310259297128e+01,1.502004346256079792e+01,1.512961513748611431e+01,1.523384579072715184e+01,1.536569868222403912e+01,1.550552127268184854e+01,1.580212525170925097e+01,1.624339394822595040e+01,1.676461427698492912e+01,1.740275959481482815e+01,1.824521151858419898e+01,1.913917641042956319e+01,2.001247540582249229e+01,2.098290864886905283e+01,2.196323246747193281e+01,2.303897228497678640e+01,2.447394971682860998e+01,2.629286178042498534e+01,2.826542594685642129e+01,3.021217888207865698e+01,3.209612700658927054e+01,3.407591901136465395e+01,3.630346911462670079e+01,3.868105386045241545e+01,4.100221394361488336e+01,4.329209362226686153e+01,4.574520428762836843e+01,4.828752052541577200e+01,5.104307254034694807e+01,5.405353821329244823e+01,5.718416440634722875e+01,6.040605674745000897e+01,6.356510282190545524e+01,6.651970865120424037e+01,6.929078017091930519e+01,7.204711578168924291e+01,7.470641487538073022e+01,7.710103231892507836e+01,7.925268696673444424e+01,8.111647360630058756e+01,8.280372663214119200e+01,8.429336170142907747e+01,8.556088946848845467e+01,8.651225299212492814e+01,8.734662077343909914e+01,8.791288611287613719e+01,8.823655716948326244e+01,8.837522976197844571e+01,8.843757070195673009e+01,8.835184559943908766e+01,8.822856851282799084e+01,8.788679874580323315e+01,8.754859733210876982e+01,8.747943288542798257e+01,8.765890546831955987e+01,8.810189229829471458e+01,8.890903998604069614e+01,8.999257568039563182e+01,9.138194331962853312e+01,9.298508504717506185e+01,9.475683036819249594e+01,9.668488244547646104e+01,9.874420547098856105e+01,1.007303487110482934e+02,1.025762748268509910e+02,1.042427087060812596e+02,1.057395788367817460e+02,1.070067982426670312e+02,1.081001378903407186e+02,1.091878563955768584e+02,1.102607043496074652e+02,1.113677066483398050e+02,1.124379191994799925e+02,1.138495245737818635e+02,1.152389651170977487e+02,1.167241893183739165e+02,1.183212956971520669e+02,1.201412494881916047e+02,1.222236628579031361e+02,1.245613858508991711e+02,1.271091850063988886e+02,1.297738732662861878e+02,1.325564405467789584e+02,1.354120419751706379e+02,1.382242316477396855e+02,1.410331976315575275e+02,1.438383080643862115e+02,1.465523986791792765e+02,1.491793449825287894e+02,1.517633910387738752e+02,1.542322197668145520e+02,1.565030220017375484e+02,1.585167240622617726e+02,1.602305201635199126e+02,1.616702131428722282e+02,1.628918299890827370e+02,1.638327244159507643e+02,1.645147248982113410e+02,1.650682096154273211e+02,1.654275465384776567e+02,1.655253439113474201e+02,1.655009596602760382e+02,1.654849136449973912e+02,1.655201804999636863e+02,1.655444860188386542e+02,1.655501647146844846e+02,1.654666800664936659e+02,1.652794409639573985e+02,1.649179257582389369e+02,1.643553753510067565e+02,1.634413915229181100e+02,1.620723031398973148e+02,1.604208661500225617e+02,1.584509089676389806e+02,1.562583454465080308e+02,1.538842245255855801e+02,1.513100846989896979e+02,1.485182686112013926e+02,1.454821887807153757e+02,1.422667523067388515e+02,1.389210848572436419e+02,1.354565909177480876e+02,1.318877828497947462e+02,1.283218793767721024e+02,1.246889078639737818e+02,1.209076186144584284e+02,1.171275042337616838e+02,1.135529616794716503e+02,1.101384261350020353e+02,1.070511183092446146e+02,1.042971439476253579e+02,1.017687063754119521e+02,9.954771936957973821e+01,9.765898549052850797e+01,9.616041988867904422e+01,9.507556420611579995e+01,9.436464776062319970e+01,9.405817234709523689e+01,9.414378045698632036e+01,9.460654643320138746e+01,9.538916367654897499e+01,9.643535223505102749e+01,9.766969616676389876e+01,9.907305829281143872e+01,1.006953162573058194e+02,1.023935666285550496e+02,1.041707139153740371e+02,1.059194872315497093e+02,1.076590706847334786e+02,1.093361914338608472e+02,1.108995849519869239e+02,1.123498245929178694e+02,1.136853182981415102e+02,1.149054256884307677e+02,1.159371167916487764e+02,1.167064681504182602e+02,1.173373981840116755e+02,1.178411052707261746e+02,1.181610870330503360e+02,1.182328845388539094e+02,1.182021892283971880e+02,1.180610343099731949e+02,1.177139963819438151e+02,1.171183238641969666e+02,1.162841430827791669e+02,1.152127592393975704e+02,1.140665623615308419e+02,1.125975173926775597e+02,1.107511893355657122e+02,1.086767073180382113e+02,1.064586386800943814e+02,1.041426045511858263e+02,1.017773523104777951e+02,9.925627917196568717e+01,9.682502175157097213e+01,9.454917534351724839e+01,9.226499342983369445e+01,9.002833700686497309e+01,8.785493829868146065e+01,8.556815431819831019e+01,8.320727614583708487e+01,8.082199906577743320e+01,7.812091618454297759e+01,7.529754353952343138e+01,7.245992880711332873e+01,6.947653527336429136e+01,6.647045178379865149e+01,6.350318802576844490e+01,6.045344023456395632e+01,5.748997310688722706e+01,5.471250896684978215e+01,5.216369211143103968e+01,5.002596165768377290e+01,4.816019512731485008e+01,4.633418845679842235e+01,4.465149743363816270e+01,4.299109962076163072e+01,4.148443482544162464e+01,4.023694945093794217e+01,3.917104098632616171e+01,3.836756683691010750e+01,3.781494847300226780e+01,3.737163024507931652e+01,3.711520179954008114e+01,3.711477230513857251e+01,3.723322758038616342e+01,3.745334181726412481e+01,3.787436679637767867e+01,3.844290648710875757e+01,3.913662846869200251e+01,3.993168745692720023e+01,4.074723726070613594e+01,4.155497452963341232e+01,4.243977435210771176e+01,4.341301203977305079e+01,4.445772342449843961e+01,4.549285068904698193e+01,4.666460912285641882e+01,4.786571676448182444e+01,4.910440194378055168e+01,5.044900504104057148e+01,5.182561853114790296e+01,5.317419072116472023e+01,5.447332875879637015e+01,5.582449005934616082e+01,5.716969804854382176e+01,5.858135168245152613e+01,6.006441776345275940e+01,6.159550088425481107e+01,6.317508196912547191e+01,6.479244517425479444e+01,6.629829599496397918e+01,6.772563531196739461e+01,6.919294064719262849e+01,7.061730330693670510e+01,7.185750348616501526e+01,7.290312772491033400e+01,7.371040262170743063e+01,7.427959707668728129e+01,7.469744413738015965e+01,7.512546105169523969e+01,7.550765159193129250e+01,7.571903667901739254e+01,7.584781058209212290e+01,7.596827494193198049e+01,7.605730957248175628e+01,7.617415255984209921e+01,7.639183599753162923e+01,7.662589798610160585e+01,7.681540669466066618e+01,7.702139416745141887e+01,7.716869946648732537e+01,7.730394927044680742e+01,7.752932875626613907e+01,7.770380745187330263e+01,7.775181336895774109e+01,7.771061494069101627e+01,7.751685219914340053e+01,7.723527266355397103e+01,7.695596716135520410e+01,7.670972829420776407e+01,7.645138173174366614e+01,7.598380100795957048e+01,7.541013022678953348e+01,7.473679200216876950e+01,7.393094748495393276e+01,7.291541477678630656e+01,7.186601269471381670e+01,7.081002515170810341e+01,6.968892021818371063e+01,6.867481061198009229e+01,6.753636891554164379e+01,6.634345942528982221e+01,6.513291943461415201e+01,6.394310834909805408e+01,6.278503663802256085e+01,6.175355350061858672e+01,6.088888902444460172e+01,6.016406525692028850e+01,5.948673330574840179e+01,5.893593513106031168e+01,5.858806676617906106e+01,5.840916288068833495e+01,5.823240848103252176e+01,5.808779563593487438e+01,5.796113240102079089e+01,5.791410280423325219e+01,5.801413140298687665e+01,5.815999433249001527e+01,5.834312159081648019e+01,5.844778283633748828e+01,5.839307400172768325e+01,5.821704521115763242e+01,5.804808847961425045e+01,5.781157512448017144e+01,5.755572657092864830e+01,5.731216942029462302e+01,5.704987654996544677e+01,5.685876184963026247e+01,5.654387596780760816e+01,5.612098079129621198e+01,5.555830643534300606e+01,5.488356433962720615e+01,5.418622852916474386e+01,5.356559618287612778e+01,5.300767934786028945e+01,5.249253428339552840e+01,5.198833294331339516e+01,5.147900194621470860e+01,5.112546012065610768e+01,5.080064477203332274e+01,5.032009095533716447e+01,4.978742369356906750e+01,4.925618162600783023e+01,4.863222346142887886e+01,4.789029803048560296e+01,4.715588385032518914e+01,4.657963117193280311e+01,4.599453962755379166e+01,4.516296511446898876e+01,4.431133973227096590e+01,4.353876880419980466e+01,4.285157616707405737e+01,4.223432462654371733e+01,4.157915834710769332e+01,4.096505914341690158e+01,4.043914696781378382e+01,4.002171326086131131e+01,3.971388950918370853e+01,3.946045937853611463e+01,3.925862922562711077e+01,3.901399120361585204e+01,3.868174651423019839e+01,3.835745912825769466e+01,3.801580977824653473e+01,3.773677839283610069e+01,3.760876708507785793e+01,3.770023532681736356e+01,3.790878683877704702e+01,3.821706986218134006e+01,3.871120706182417592e+01,3.938025508368691163e+01,4.013880603554605386e+01,4.093038289008907071e+01,4.184208777159633286e+01,4.282315476430795798e+01,4.384836270860429153e+01,4.491604705408058607e+01,4.598569355153540528e+01,4.701749990510799648e+01,4.795401833735648722e+01,4.886562199972343734e+01,4.976998208277001368e+01,5.064212336442744089e+01,5.149426698805053348e+01,5.234896107761169048e+01,5.311545802574319453e+01,5.372787557691399485e+01,5.423163195134581116e+01,5.469841489825410719e+01,5.515715332242997704e+01,5.560212367038200654e+01,5.601957826196803580e+01,5.636733810628020080e+01,5.669825140358088333e+01,5.699146310702150231e+01,5.731634010580455652e+01,5.773536760124766687e+01,5.818634266715055503e+01,5.868534792229016261e+01,5.923947687872148293e+01,5.980180167545317715e+01,6.039629528846997886e+01,6.094574541667367384e+01,6.138829330614892399e+01,6.186174229038327610e+01,6.235332543071028510e+01,6.273196792632992214e+01,6.308080498851795426e+01,6.339270315613237727e+01,6.363084256475631406e+01,6.374967182373369923e+01,6.370038631340564450e+01,6.348658615875967115e+01,6.327567230012723343e+01,6.298108363473956928e+01,6.250547523363195523e+01,6.189940246011861547e+01,6.120160074974371156e+01,6.030913135651147172e+01,5.931872032697371111e+01,5.832497453690631772e+01,5.718167878607820143e+01,5.592369495231267962e+01,5.474434581500199926e+01,5.362860655634101192e+01,5.260298211831334214e+01,5.158417869032457759e+01,5.063853186606942813e+01,4.987318535942628728e+01,4.925117484918338562e+01,4.884026078087077138e+01,4.859553735347505921e+01,4.843944669178605977e+01,4.823132632132167430e+01,4.793126800507737073e+01,4.753094692689448664e+01,4.710655614463555452e+01,4.677544951638185466e+01,4.638974706985721497e+01,4.588728424757567836e+01,4.528738826356497071e+01,4.461333497242790003e+01,4.392209273632337840e+01,4.306349636247539081e+01,4.211942209300544704e+01,4.101422168188615558e+01,3.968650481829523358e+01,3.831980004140388019e+01,3.703413272628430519e+01,3.571178857087046765e+01,3.430121508688742438e+01,3.305837529743638470e+01,3.204515108092359554e+01,3.129021267020691965e+01,3.061435713792591784e+01,2.998360067488614789e+01,2.934465305779638911e+01,2.889159666831979933e+01,2.861421813748747667e+01,2.854223092198525080e+01,2.854512993321031900e+01,2.855832454458256819e+01,2.865580627195999597e+01,2.869243761860042241e+01,2.858139179020061249e+01,2.844305132966708172e+01,2.837974374426870483e+01,2.850688559107503650e+01,2.870286555584083032e+01,2.876030433900622896e+01,2.875173206114510904e+01,2.869666598866710316e+01,2.874874058926267395e+01,2.897441832457135291e+01,2.934828528906380640e+01,2.999049550562974176e+01,3.076521827592513958e+01,3.149161378020068014e+01,3.236613714020179344e+01,3.329588807314238608e+01,3.433140547186398095e+01,3.538709327757911183e+01,3.654327590454471419e+01,3.782673686907018862e+01,3.931881552653261025e+01,4.090092054244245645e+01,4.239457027364769459e+01,4.404376338319323025e+01,4.562462154535130310e+01,4.697352684719329829e+01,4.811406210040824760e+01,4.897702136371760417e+01,4.967918540354284573e+01,5.033045257275470163e+01,5.087771202586452546e+01,5.131711542214532784e+01,5.164837375597218028e+01,5.188098014877696329e+01,5.211176169270001424e+01,5.230842379878023962e+01,5.237820452504151802e+01,5.242747577611915943e+01,5.257120964682028585e+01,5.282567930062320727e+01,5.315141450918474675e+01,5.348514698875740692e+01,5.380783923987387141e+01,5.409354105725443418e+01,5.447162861957507118e+01,5.485539711928579010e+01,5.525104684516330167e+01,5.564592340176418617e+01,5.591882663806032383e+01,5.596684493211093070e+01,5.590781708500425395e+01,5.577393154856343926e+01,5.553166187147439103e+01,5.521382165251769436e+01,5.494962816595168675e+01,5.469412317925334577e+01,5.444420736823956020e+01,5.418931071219719087e+01,5.406021400580929281e+01,5.403702499234950096e+01,5.408356278865306166e+01,5.427405024279480017e+01,5.460768892761493731e+01,5.494804748655439397e+01,5.526391603915889306e+01,5.557886925281549395e+01,5.588639922859181297e+01,5.621927131299897695e+01,5.658690365786856091e+01,5.680365238241348891e+01,5.686300881669014018e+01,5.673612895759876551e+01,5.655118773823756584e+01,5.636462038745958125e+01,5.622634409190342097e+01,5.610454255942001112e+01,5.600618245778619553e+01,5.590894733173810494e+01,5.576158378196620191e+01,5.563464225148404552e+01,5.537395775392933217e+01,5.493612894114863821e+01,5.439356259380120662e+01,5.383652380755519573e+01,5.336772719720217140e+01,5.287953097883104192e+01,5.242324225360999179e+01,5.196541745837625825e+01,5.162664343924340926e+01,5.143998706506835106e+01,5.130253867293205872e+01,5.113289444391167393e+01,5.095889377303898016e+01,5.073331449298974860e+01,5.043712807686386412e+01,5.018502384975830211e+01,5.000024236312854953e+01,4.989322370298125975e+01,4.990743716583474310e+01,4.998062061250941923e+01,5.003685957733996759e+01,4.997890963711707712e+01,4.977617761960875953e+01,4.957839942668221767e+01,4.945556472489815292e+01,4.945408075959296923e+01,4.964275020850413256e+01,5.004006806927452544e+01,5.061831153741657374e+01,5.138090559410017022e+01,5.231746732053647264e+01,5.331125346121252306e+01,5.423733365989563282e+01,5.512554533797879941e+01,5.586069909453694748e+01,5.639846036147708475e+01,5.683994888541929669e+01,5.684646261725835359e+01,5.663550045457138538e+01,5.606006598471616087e+01,5.549180400831363613e+01,5.491356687274222992e+01,5.425756827448138608e+01,5.381374273473081615e+01,5.352709293733717288e+01,5.336521804919937750e+01,5.336718005767355777e+01,5.349861121968618960e+01,5.357044989491568288e+01,5.374564896185039231e+01,5.387178336502589815e+01,5.395481078998007263e+01,5.410912202542456839e+01,5.432857105674688825e+01,5.450433113968031051e+01,5.474942655924942869e+01,5.504297183583465625e+01,5.532308802133881898e+01,5.561171550074038805e+01,5.592787081611884048e+01,5.611636695658970808e+01,5.627494144585500635e+01,5.627475236895980970e+01,5.610475750448679833e+01,5.578725188664002133e+01,5.544861118506872089e+01,5.513312376694308625e+01,5.494024946729727077e+01,5.478835037285588783e+01,5.452301639227852803e+01,5.449059789675088439e+01,5.451592377851454785e+01,5.458901425506608973e+01,5.471055043781982619e+01,5.489534683369669210e+01,5.498450270835515852e+01,5.510761455215556026e+01,5.536346870421308353e+01,5.580302696264936202e+01,5.626674614075643888e+01,5.680118275394161031e+01,5.746373180391086777e+01,5.811046086604138594e+01,5.879815829363195689e+01,5.959549832155679638e+01,6.042290943110536006e+01,6.122490762468584080e+01,6.200767119834974039e+01,6.271262231945304677e+01,6.329890335160877868e+01,6.366473838564611043e+01,6.374908199798636588e+01,6.370036309574537370e+01,6.344484064348645092e+01,6.296691650110038552e+01,6.235200439433182140e+01,6.157211692169235562e+01,6.065520040870043772e+01,5.970678146616005222e+01,5.881484740556108193e+01,5.794899676829400903e+01,5.715077729278579710e+01,5.644541745136614708e+01,5.582034564336832716e+01,5.543826273591446352e+01,5.532340359869071733e+01,5.548446420624976128e+01,5.605580688747105711e+01,5.685122037110705406e+01,5.758794065304795851e+01,5.830278627309147055e+01,5.913320767550941781e+01,6.004122003342520486e+01
