7.284076482467804148e+00,7.394318102969828388e+00,7.371744535907144957e+00,7.407255195567321593e+00,7.577202083493143725e+00,7.875098427527748690e+00,8.257672499108052122e+00,8.556874551444050070e+00,8.891099927190799335e+00,9.306222914316318651e+00,9.503301761804626935e+00,1.010812792214344924e+01,1.063842416010117198e+01,1.115546746151676238e+01,1.130691493038932371e+01,1.119519031476067283e+01,1.117617975417310738e+01,1.135686512343386845e+01,1.150443450991789796e+01,1.176023924288341327e+01,1.187660462696235086e+01,1.200235662143224680e+01,1.215380446716854124e+01,1.236593355561557850e+01,1.219961368233055765e+01,1.243346224153742696e+01,1.269227008164904724e+01,1.304408639534833014e+01,1.330803061318992242e+01,1.343434202926686183e+01,1.337874365272281274e+01,1.306658283752651961e+01,1.281816631364059944e+01,1.257300706978975668e+01,1.250167816841481816e+01,1.257393902403673458e+01,1.259088295008204028e+01,1.231855987865622915e+01,1.193953555968491997e+01,1.155558675695808368e+01,1.117870949362847988e+01
3.379790000000000000e+05,3.379780000000000000e+05,3.379770000000000000e+05,3.379760000000000000e+05,3.379750000000000000e+05,3.379740000000000000e+05,3.379730000000000000e+05,3.379720000000000000e+05,3.379710000000000000e+05,3.379700000000000000e+05,3.379690000000000000e+05,3.379680000000000000e+05,3.379670000000000000e+05,3.379660000000000000e+05,3.379650000000000000e+05,3.379640000000000000e+05,3.379630000000000000e+05,3.379620000000000000e+05,3.379610000000000000e+05,3.379600000000000000e+05,3.379590000000000000e+05,3.379580000000000000e+05,3.379570000000000000e+05,3.379560000000000000e+05,3.379550000000000000e+05,3.379540000000000000e+05,3.379530000000000000e+05,3.379520000000000000e+05,3.379510000000000000e+05,3.379500000000000000e+05,3.379490000000000000e+05,3.379480000000000000e+05,3.379470000000000000e+05,3.379460000000000000e+05,3.379450000000000000e+05,3.379440000000000000e+05,3.379430000000000000e+05,3.379420000000000000e+05,3.379410000000000000e+05,3.379400000000000000e+05,3.379390000000000000e+05
