5.404650770164610485e+00,5.565552260823592334e+00,5.660990889967844275e+00,5.757960660794966934e+00,5.791850375293114972e+00,5.839878356713414043e+00,5.940474084751460104e+00,6.055996096099739212e+00,6.162462502948854670e+00,6.297552345513888206e+00,6.451947341646667056e+00,6.610141353020747346e+00,6.826867793774948900e+00,7.093769105457487179e+00,7.328994651807843042e+00,7.485878362191662028e+00,7.607141416883750118e+00
3.449230000000000000e+05,3.449220000000000000e+05,3.449210000000000000e+05,3.449200000000000000e+05,3.449190000000000000e+05,3.449180000000000000e+05,3.449170000000000000e+05,3.449160000000000000e+05,3.449150000000000000e+05,3.449140000000000000e+05,3.449130000000000000e+05,3.449120000000000000e+05,3.449110000000000000e+05,3.449100000000000000e+05,3.449090000000000000e+05,3.449080000000000000e+05,3.449070000000000000e+05
