2.471767567545110289e+00,2.544095708663227651e+00,2.756448806573104093e+00,3.057613124583312469e+00,3.301065490297952376e+00,3.443763920574909321e+00,3.604020567964937527e+00,3.793839843623031616e+00,3.966488551816740760e+00,4.124923099459109288e+00,4.234443241890646803e+00,4.239786250292612024e+00,4.196631907160249142e+00,4.199428801829879987e+00,4.305155764269722241e+00,4.513929415619448271e+00,4.748917106286183909e+00,4.939097229076457651e+00,5.083428110882278972e+00,5.257385189729129493e+00,5.481500209652251598e+00,5.650803496521909608e+00,5.664721945662893887e+00,5.557133667699796220e+00,5.488893902161041893e+00,5.513587080400747631e+00,5.622829369706242808e+00,5.727236085918804953e+00,5.736543600872634485e+00,5.638297325920085257e+00,5.478730048705695133e+00,5.283907775801911733e+00
3.449130000000000000e+05,3.449120000000000000e+05,3.449110000000000000e+05,3.449100000000000000e+05,3.449090000000000000e+05,3.449080000000000000e+05,3.449070000000000000e+05,3.449060000000000000e+05,3.449050000000000000e+05,3.449040000000000000e+05,3.449030000000000000e+05,3.449020000000000000e+05,3.449010000000000000e+05,3.449000000000000000e+05,3.448990000000000000e+05,3.448980000000000000e+05,3.448970000000000000e+05,3.448960000000000000e+05,3.448950000000000000e+05,3.448940000000000000e+05,3.448930000000000000e+05,3.448920000000000000e+05,3.448910000000000000e+05,3.448900000000000000e+05,3.448890000000000000e+05,3.448880000000000000e+05,3.448870000000000000e+05,3.448860000000000000e+05,3.448850000000000000e+05,3.448840000000000000e+05,3.448830000000000000e+05,3.448820000000000000e+05
