6.993589840153791926e+00,7.174005135155387514e+00,7.586280939085965791e+00,8.230590501949466287e+00,9.066052170726104364e+00,1.003029729099298706e+01,1.079272054245582346e+01,1.117707944987562207e+01,1.123703397823925343e+01,1.101847968438776171e+01,1.089444618612684579e+01,1.104414042007966579e+01,1.126804993971730084e+01,1.135357295961458135e+01,1.103896287153843758e+01,1.061964610091943939e+01,1.009444101640594837e+01,9.619710360726305254e+00,9.266976575861914256e+00,9.056354548413075634e+00,8.866320394950154338e+00,8.723549704879758337e+00,8.567066000297311135e+00,7.857889926320696716e+00
3.454310000000000000e+05,3.454300000000000000e+05,3.454290000000000000e+05,3.454280000000000000e+05,3.454270000000000000e+05,3.454260000000000000e+05,3.454250000000000000e+05,3.454240000000000000e+05,3.454230000000000000e+05,3.454220000000000000e+05,3.454210000000000000e+05,3.454200000000000000e+05,3.454190000000000000e+05,3.454180000000000000e+05,3.454170000000000000e+05,3.454160000000000000e+05,3.454150000000000000e+05,3.454140000000000000e+05,3.454130000000000000e+05,3.454120000000000000e+05,3.454110000000000000e+05,3.454100000000000000e+05,3.454090000000000000e+05,3.454080000000000000e+05
