7.075770184882100855e-01,7.359466249714313735e-01,7.658029139153472720e-01,8.406625209929287079e-01,9.033313137535874393e-01,8.493335790144930231e-01,8.977738589727948249e-01,1.010088303918866171e+00,1.014203961750927752e+00,9.973039934240847115e-01,9.899281486742130820e-01,1.023851094197522515e+00,1.125152813487258596e+00,1.130416939954701494e+00,1.180210246241030658e+00,1.077789385001665989e+00,1.216625902770602563e+00,1.204264213999874711e+00,1.113569543112818083e+00,1.216707642095488096e+00,1.198369346727256035e+00,1.149698509885061837e+00,1.067548699548761970e+00,1.131366480581619927e+00,1.091049425199329015e+00,1.049049434256909663e+00,1.009284442509920554e+00,9.691821537204069470e-01,1.016773808134368906e+00,8.903616902623449070e-01,8.814333837780593539e-01,8.659027082580156298e-01,8.969754476585292124e-01,8.487895602481609902e-01,8.332461379354315634e-01,8.639122832042608335e-01,8.675432318390099429e-01,8.552374462350464945e-01,8.531585981313876133e-01
3.379770000000000000e+05,3.379760000000000000e+05,3.379750000000000000e+05,3.379740000000000000e+05,3.379730000000000000e+05,3.379720000000000000e+05,3.379710000000000000e+05,3.379700000000000000e+05,3.379690000000000000e+05,3.379680000000000000e+05,3.379670000000000000e+05,3.379660000000000000e+05,3.379650000000000000e+05,3.379640000000000000e+05,3.379630000000000000e+05,3.379620000000000000e+05,3.379610000000000000e+05,3.379600000000000000e+05,3.379590000000000000e+05,3.379580000000000000e+05,3.379570000000000000e+05,3.379560000000000000e+05,3.379550000000000000e+05,3.379540000000000000e+05,3.379530000000000000e+05,3.379520000000000000e+05,3.379510000000000000e+05,3.379500000000000000e+05,3.379490000000000000e+05,3.379480000000000000e+05,3.379470000000000000e+05,3.379460000000000000e+05,3.379450000000000000e+05,3.379440000000000000e+05,3.379430000000000000e+05,3.379420000000000000e+05,3.379410000000000000e+05,3.379400000000000000e+05,3.379390000000000000e+05
