1.597165344177117774e+01,2.725118889838995528e+01,1.811488136167575931e+02,2.257601372418027665e+02,3.469081034479640948e+02,4.546276106748119901e+02,5.119373595088127900e+02,5.538021209456520637e+02,5.409434229516482446e+02,5.284468367543835257e+02,4.916078680358949100e+02,4.762449170024383989e+02,4.950526789002784653e+02,4.588187020327873142e+02,4.050591601523852887e+02,3.058113504128296540e+02,2.515557179870351376e+02,1.815864785344102756e+02,1.108088144645564483e+02
3.457520000000000000e+05,3.457510000000000000e+05,3.457500000000000000e+05,3.457490000000000000e+05,3.457480000000000000e+05,3.457470000000000000e+05,3.457460000000000000e+05,3.457450000000000000e+05,3.457440000000000000e+05,3.457430000000000000e+05,3.457420000000000000e+05,3.457410000000000000e+05,3.457400000000000000e+05,3.457390000000000000e+05,3.457380000000000000e+05,3.457370000000000000e+05,3.457360000000000000e+05,3.457350000000000000e+05,3.457340000000000000e+05
