2.654364311602793958e+00,2.763346522652733395e+00,2.965344780719759488e+00,3.231320956493677343e+00,3.432501937463283692e+00,3.635755373366101662e+00,3.604992421119296520e+00,3.529356223138548021e+00,3.472654606510010122e+00,3.641671260909596253e+00,3.510788318946958420e+00,3.527706304971879092e+00,3.582140923114045972e+00,3.440181862500738319e+00,3.371430617570617017e+00,3.311826370519081575e+00,3.347823249567143389e+00,3.307895306916236677e+00,3.263084592348760804e+00,3.201233454690504576e+00,3.222354774845775705e+00,3.376404449171275246e+00,3.287042174608349576e+00,3.291962260763517722e+00,3.342696430132609642e+00,3.391475900082378647e+00,3.449100906023664592e+00,3.406000770684457724e+00,3.306544290632392080e+00,3.316911274469853232e+00,3.254576029785305025e+00,3.165874984660633551e+00,3.155928514897064385e+00,3.152371055786533205e+00,3.134092823701168484e+00,3.192429612668564953e+00,3.075325895556340949e+00
3.380570000000000000e+05,3.380560000000000000e+05,3.380550000000000000e+05,3.380540000000000000e+05,3.380530000000000000e+05,3.380520000000000000e+05,3.380510000000000000e+05,3.380500000000000000e+05,3.380490000000000000e+05,3.380480000000000000e+05,3.380470000000000000e+05,3.380460000000000000e+05,3.380450000000000000e+05,3.380440000000000000e+05,3.380430000000000000e+05,3.380420000000000000e+05,3.380410000000000000e+05,3.380400000000000000e+05,3.380390000000000000e+05,3.380380000000000000e+05,3.380370000000000000e+05,3.380360000000000000e+05,3.380350000000000000e+05,3.380340000000000000e+05,3.380330000000000000e+05,3.380320000000000000e+05,3.380310000000000000e+05,3.380300000000000000e+05,3.380290000000000000e+05,3.380280000000000000e+05,3.380270000000000000e+05,3.380260000000000000e+05,3.380250000000000000e+05,3.380240000000000000e+05,3.380230000000000000e+05,3.380220000000000000e+05,3.380210000000000000e+05
