1.620895012435955795e+00,1.650793096003212446e+00,1.727136127710371172e+00,1.809623406680379132e+00,1.878320103127002483e+00,1.964161718645223598e+00,2.060153572075810402e+00,2.135701748732698579e+00,2.180729137588158562e+00,2.229832929396515340e+00,2.320328215276272310e+00,2.446369640178164051e+00,2.533517708617659459e+00,2.587750178381528876e+00,2.630353678506562431e+00,2.684976310957212675e+00,2.734861697410819747e+00,2.803666467378882032e+00,2.869373461686293147e+00,2.923193433997518298e+00,2.942824759662961753e+00,2.955851226443007906e+00,2.954277567375485525e+00
3.340930000000000000e+05,3.340920000000000000e+05,3.340910000000000000e+05,3.340900000000000000e+05,3.340890000000000000e+05,3.340880000000000000e+05,3.340870000000000000e+05,3.340860000000000000e+05,3.340850000000000000e+05,3.340840000000000000e+05,3.340830000000000000e+05,3.340820000000000000e+05,3.340810000000000000e+05,3.340800000000000000e+05,3.340790000000000000e+05,3.340780000000000000e+05,3.340770000000000000e+05,3.340760000000000000e+05,3.340750000000000000e+05,3.340740000000000000e+05,3.340730000000000000e+05,3.340720000000000000e+05,3.340710000000000000e+05
