2.654225201123209921e+00,2.701032940211234745e+00,2.863175593290962162e+00,3.110500767953438217e+00,3.322042971330288363e+00,3.486357004001874316e+00,3.643267520206510124e+00
3.379450000000000000e+05,3.379440000000000000e+05,3.379430000000000000e+05,3.379420000000000000e+05,3.379410000000000000e+05,3.379400000000000000e+05,3.379390000000000000e+05
