1.557865654173093937e-02,7.312259001094829902e-02,8.929321298035831911e-02,1.081322172124660752e-01,1.693045765011945980e-01,2.389953623879615130e-01,2.888146211188258872e-01,3.383595125647283486e-01,4.174582670610910151e-01,4.735281560258958744e-01,5.129717596207634678e-01,6.835580098575323449e-01,7.484787442938412028e-01,8.119575358405193288e-01,8.559941720724330017e-01
3.379530000000000000e+05,3.379520000000000000e+05,3.379510000000000000e+05,3.379500000000000000e+05,3.379490000000000000e+05,3.379480000000000000e+05,3.379470000000000000e+05,3.379460000000000000e+05,3.379450000000000000e+05,3.379440000000000000e+05,3.379430000000000000e+05,3.379420000000000000e+05,3.379410000000000000e+05,3.379400000000000000e+05,3.379390000000000000e+05
