1.355713982107255244e+00,1.514539229548375721e+00,1.696221931292542173e+00,1.724213363278021216e+00,1.742191476414340690e+00,1.792113839360983452e+00,1.800829829581851449e+00,1.783235207811673995e+00,1.821360558823889253e+00,1.811882067546308095e+00,1.881486593236462834e+00,1.821284286907942862e+00,1.887381628880212547e+00,1.965132611304530208e+00,1.814452397052557453e+00,1.760303726124645696e+00,1.682595080536001930e+00,1.629898531537005146e+00,1.579163753453223906e+00,1.552369428458659106e+00,1.467823280133175867e+00,1.507861911432794022e+00,1.633562192537760138e+00,1.659166078039332248e+00,1.716899510246452154e+00,1.732835191943385977e+00,1.718948270245807430e+00,1.672230688589374070e+00,1.513796465889789555e+00,1.498512827140920933e+00,1.570694948487021403e+00,1.665301776967971659e+00,1.661847795375491765e+00,1.719123377018050292e+00,1.832255753099219175e+00,1.897297429914787559e+00,1.906464492840984626e+00,1.839714649238824329e+00,1.870709406371971362e+00,1.941667009673336386e+00,1.958504350744335154e+00,1.983369371195859765e+00,2.110672739103323536e+00,2.175267556053241513e+00,2.248795236741110593e+00,2.177158465922059527e+00,2.210294595314638233e+00,2.185682485507919548e+00,2.158938478063963107e+00,2.049251834647708659e+00,1.898284211948333411e+00,1.838140874428676463e+00,1.686859031131590525e+00,1.530480887043854210e+00,1.584589024526854351e+00,1.641708752592852205e+00,1.657823984618736590e+00,1.556685874347904619e+00,1.652664416612523945e+00,1.743997282850713981e+00
3.455540000000000000e+05,3.455530000000000000e+05,3.455520000000000000e+05,3.455510000000000000e+05,3.455500000000000000e+05,3.455490000000000000e+05,3.455480000000000000e+05,3.455470000000000000e+05,3.455460000000000000e+05,3.455450000000000000e+05,3.455440000000000000e+05,3.455430000000000000e+05,3.455420000000000000e+05,3.455410000000000000e+05,3.455400000000000000e+05,3.455390000000000000e+05,3.455380000000000000e+05,3.455370000000000000e+05,3.455360000000000000e+05,3.455350000000000000e+05,3.455340000000000000e+05,3.455330000000000000e+05,3.455320000000000000e+05,3.455310000000000000e+05,3.455300000000000000e+05,3.455290000000000000e+05,3.455280000000000000e+05,3.455270000000000000e+05,3.455260000000000000e+05,3.455250000000000000e+05,3.455240000000000000e+05,3.455230000000000000e+05,3.455220000000000000e+05,3.455210000000000000e+05,3.455200000000000000e+05,3.455190000000000000e+05,3.455180000000000000e+05,3.455170000000000000e+05,3.455160000000000000e+05,3.455150000000000000e+05,3.455140000000000000e+05,3.455130000000000000e+05,3.455120000000000000e+05,3.455110000000000000e+05,3.455100000000000000e+05,3.455090000000000000e+05,3.455080000000000000e+05,3.455070000000000000e+05,3.455060000000000000e+05,3.455050000000000000e+05,3.455040000000000000e+05,3.455030000000000000e+05,3.455020000000000000e+05,3.455010000000000000e+05,3.455000000000000000e+05,3.454990000000000000e+05,3.454980000000000000e+05,3.454970000000000000e+05,3.454960000000000000e+05,3.454950000000000000e+05
