7.960670492986886559e-01,9.078739053069089238e-01,1.184908117808719519e+00,1.344767412162886089e+00,1.482700796209030836e+00,1.581420612784397939e+00,1.723153628910293111e+00,1.806216390016217588e+00,1.896405157799981867e+00,2.024122014600004515e+00,2.041582806375084047e+00,1.977232357969281207e+00,1.944603934676466528e+00,2.034368696444631475e+00,2.194888136679031376e+00,2.279139846452697959e+00,2.344687560328781561e+00,2.328224994171704587e+00,2.405891580946121433e+00,2.570702396843991711e+00,2.715639842578742691e+00,2.748848348377687323e+00,2.714293534066983149e+00,2.609659229016265680e+00,2.655032260119444931e+00,2.616715101429656798e+00,2.559881366422557036e+00,2.644714795905858118e+00,2.696764953140994070e+00,2.648021208950217975e+00,2.703978204301181965e+00,2.719452885898512307e+00,2.769952762443327998e+00,2.768608241767388289e+00,2.775636769966155271e+00,2.705321855069190651e+00,2.488555278238362867e+00,2.443874077997825633e+00,2.438252198815768157e+00,2.425830445412616942e+00,2.419997765182421823e+00,2.330042470319623860e+00,2.254155081284314743e+00,2.190536318625751377e+00,2.122496912648399459e+00,2.053925837356854966e+00,2.028658760370591452e+00,2.008717469469925021e+00,2.019100188779778371e+00,2.130023709761336370e+00,2.248795639499431065e+00,2.355789058264854852e+00,2.425435773174783094e+00,2.569004829146900537e+00,2.706980827781063415e+00,2.885541346601504742e+00,2.980351252630260905e+00,2.834171163021169448e+00,2.683124994736206137e+00,2.444068017920400848e+00,2.227519085796609843e+00,1.986181414139472690e+00,1.784160606297824581e+00,1.506566679143604981e+00,1.299720657271942637e+00,1.222975249303877021e+00
3.455610000000000000e+05,3.455600000000000000e+05,3.455590000000000000e+05,3.455580000000000000e+05,3.455570000000000000e+05,3.455560000000000000e+05,3.455550000000000000e+05,3.455540000000000000e+05,3.455530000000000000e+05,3.455520000000000000e+05,3.455510000000000000e+05,3.455500000000000000e+05,3.455490000000000000e+05,3.455480000000000000e+05,3.455470000000000000e+05,3.455460000000000000e+05,3.455450000000000000e+05,3.455440000000000000e+05,3.455430000000000000e+05,3.455420000000000000e+05,3.455410000000000000e+05,3.455400000000000000e+05,3.455390000000000000e+05,3.455380000000000000e+05,3.455370000000000000e+05,3.455360000000000000e+05,3.455350000000000000e+05,3.455340000000000000e+05,3.455330000000000000e+05,3.455320000000000000e+05,3.455310000000000000e+05,3.455300000000000000e+05,3.455290000000000000e+05,3.455280000000000000e+05,3.455270000000000000e+05,3.455260000000000000e+05,3.455250000000000000e+05,3.455240000000000000e+05,3.455230000000000000e+05,3.455220000000000000e+05,3.455210000000000000e+05,3.455200000000000000e+05,3.455190000000000000e+05,3.455180000000000000e+05,3.455170000000000000e+05,3.455160000000000000e+05,3.455150000000000000e+05,3.455140000000000000e+05,3.455130000000000000e+05,3.455120000000000000e+05,3.455110000000000000e+05,3.455100000000000000e+05,3.455090000000000000e+05,3.455080000000000000e+05,3.455070000000000000e+05,3.455060000000000000e+05,3.455050000000000000e+05,3.455040000000000000e+05,3.455030000000000000e+05,3.455020000000000000e+05,3.455010000000000000e+05,3.455000000000000000e+05,3.454990000000000000e+05,3.454980000000000000e+05,3.454970000000000000e+05,3.454960000000000000e+05
