1.955900406105261571e-02,2.369035906348752538e-02,6.332426341197895658e-02,7.733539227722743825e-02,7.639297455213205079e-02,7.219140246986339993e-02,6.894578506551261865e-02,7.347238555981931707e-02,7.158073648448638748e-02,7.478925833668825796e-02,7.390238387893137417e-02,8.176700772138562057e-02,8.505885755602453357e-02,9.350786698962246235e-02,1.030431759668086478e-01,1.157445377605286624e-01,1.246673740096725103e-01,1.222145271941064565e-01,1.116020466297546060e-01,9.834727499942924611e-02
3.457560000000000000e+05,3.457550000000000000e+05,3.457540000000000000e+05,3.457530000000000000e+05,3.457520000000000000e+05,3.457510000000000000e+05,3.457500000000000000e+05,3.457490000000000000e+05,3.457480000000000000e+05,3.457470000000000000e+05,3.457460000000000000e+05,3.457450000000000000e+05,3.457440000000000000e+05,3.457430000000000000e+05,3.457420000000000000e+05,3.457410000000000000e+05,3.457400000000000000e+05,3.457390000000000000e+05,3.457380000000000000e+05,3.457370000000000000e+05
