2.970696996441157811e-01,3.401899310172271096e-01,7.115847374568078365e-01,1.277639583453833882e+00,1.522539005743466900e+00,2.018564903126708998e+00,2.528685346006143142e+00,3.014188484758608233e+00,3.302677587606324572e+00,3.380446333235548995e+00,3.440934017533710421e+00,3.763995530230840547e+00,4.125128114008359326e+00,4.476305532933412046e+00,4.954428261231568875e+00,5.889333328530740097e+00,6.815184220342446864e+00,7.528252979424554070e+00,7.889512895393687053e+00,8.224307896455556488e+00,8.596550351101690524e+00,8.887230345684688615e+00,9.093983983028346429e+00,9.224239515211795748e+00,9.243435992613132868e+00,9.313741564273589901e+00,9.706078785234673489e+00,1.016077848431169883e+01,1.061681246243041343e+01,1.112262244936025368e+01,1.165931884424387199e+01,1.232806842985629814e+01,1.313037188512459252e+01,1.388588970720133453e+01,1.435141298843446656e+01,1.427613096433468520e+01,1.381078632703627918e+01,1.351061902236077472e+01,1.320479101845314140e+01,1.275611552435101714e+01,1.241853351654718196e+01,1.215402448498361920e+01,1.200995289174165670e+01,1.193608576017786049e+01,1.198899229211992079e+01,1.201619393130449609e+01,1.191286068651812791e+01,1.139267546188846936e+01,1.064107602581253076e+01,9.766628688919174905e+00
3.454620000000000000e+05,3.454610000000000000e+05,3.454600000000000000e+05,3.454590000000000000e+05,3.454580000000000000e+05,3.454570000000000000e+05,3.454560000000000000e+05,3.454550000000000000e+05,3.454540000000000000e+05,3.454530000000000000e+05,3.454520000000000000e+05,3.454510000000000000e+05,3.454500000000000000e+05,3.454490000000000000e+05,3.454480000000000000e+05,3.454470000000000000e+05,3.454460000000000000e+05,3.454450000000000000e+05,3.454440000000000000e+05,3.454430000000000000e+05,3.454420000000000000e+05,3.454410000000000000e+05,3.454400000000000000e+05,3.454390000000000000e+05,3.454380000000000000e+05,3.454370000000000000e+05,3.454360000000000000e+05,3.454350000000000000e+05,3.454340000000000000e+05,3.454330000000000000e+05,3.454320000000000000e+05,3.454310000000000000e+05,3.454300000000000000e+05,3.454290000000000000e+05,3.454280000000000000e+05,3.454270000000000000e+05,3.454260000000000000e+05,3.454250000000000000e+05,3.454240000000000000e+05,3.454230000000000000e+05,3.454220000000000000e+05,3.454210000000000000e+05,3.454200000000000000e+05,3.454190000000000000e+05,3.454180000000000000e+05,3.454170000000000000e+05,3.454160000000000000e+05,3.454150000000000000e+05,3.454140000000000000e+05,3.454130000000000000e+05
