4.512900666805604727e-02,9.063469141772277637e-02,1.004605374132446494e-01,6.336797710179581378e-02,7.960039396814101720e-02,1.036689473502957481e-01,1.325689630417948017e-01,1.145585105796042696e-01,7.659111120273036366e-02,1.364016159390846472e-01,2.170359203967486827e-01,1.913581249807015106e-01,1.146851408058048583e-01,5.649302323921326363e-02,7.243916910177435053e-02
3.080020000000000000e+05,3.080010000000000000e+05,3.080000000000000000e+05,3.079990000000000000e+05,3.079980000000000000e+05,3.079970000000000000e+05,3.079960000000000000e+05,3.079950000000000000e+05,3.079940000000000000e+05,3.079930000000000000e+05,3.079920000000000000e+05,3.079910000000000000e+05,3.079900000000000000e+05,3.079890000000000000e+05,3.079880000000000000e+05
