2.551062851239389140e+00,2.578546089263312080e+00,2.694993176338857932e+00,2.875078491927568702e+00,3.066489449820209767e+00,3.219969317998696567e+00,3.325356477349772799e+00,3.380316019304701936e+00,3.446963087175347162e+00,3.573868101452172930e+00,3.766163258585581541e+00,3.960345483538247446e+00,4.085169295146004131e+00,4.218206096260402660e+00,4.328523032575533058e+00,4.468427037001215574e+00,4.620995492031228835e+00,4.892650857650098217e+00,5.225185543660798793e+00,5.527307588430607765e+00,5.802576448596436620e+00,6.081450590669709833e+00,6.351457516292585481e+00,6.618020487295713572e+00,6.891378424223882249e+00,7.186576802966504474e+00,7.627464278010255505e+00,8.254586045587659626e+00,8.921358706439859176e+00,9.550329896873153146e+00
3.238410000000000000e+05,3.238400000000000000e+05,3.238390000000000000e+05,3.238380000000000000e+05,3.238370000000000000e+05,3.238360000000000000e+05,3.238350000000000000e+05,3.238340000000000000e+05,3.238330000000000000e+05,3.238320000000000000e+05,3.238310000000000000e+05,3.238300000000000000e+05,3.238290000000000000e+05,3.238280000000000000e+05,3.238270000000000000e+05,3.238260000000000000e+05,3.238250000000000000e+05,3.238240000000000000e+05,3.238230000000000000e+05,3.238220000000000000e+05,3.238210000000000000e+05,3.238200000000000000e+05,3.238190000000000000e+05,3.238180000000000000e+05,3.238170000000000000e+05,3.238160000000000000e+05,3.238150000000000000e+05,3.238140000000000000e+05,3.238130000000000000e+05,3.238120000000000000e+05
