1.149418550859922616e+00,1.291310589464925274e+00,1.664540701658672406e+00,1.983038506739535745e+00,2.306845449758565980e+00,2.459131604252363879e+00,2.764458542971583999e+00,3.139275916114336429e+00,3.548355765606792112e+00,3.841262053140971133e+00,4.001014672053518240e+00,4.282597161533689523e+00,4.405212286988872350e+00,4.660962084694554086e+00,5.029854136658522101e+00,5.438462137986950218e+00,5.719517589369116806e+00,5.890427243728793449e+00,6.147782831276046522e+00,6.430973605233457846e+00,6.853755286922774026e+00,7.222581446781335401e+00,7.550469957674479815e+00,7.918303695483826843e+00,8.377542516800280836e+00,8.849432483608786981e+00,9.208450309138122236e+00,9.483158487075659338e+00,9.927093503668130481e+00,1.050490710506380942e+01,1.099186018387912434e+01,1.149362014535125276e+01,1.197963638892857574e+01,1.235045167997619586e+01,1.239750839742384336e+01,1.239637655723162979e+01,1.246181079965940697e+01,1.264289752439891146e+01,1.290405385789093273e+01,1.313392831537526284e+01,1.337273487413219542e+01,1.365977905169171791e+01,1.411188901342013935e+01,1.459750618819567869e+01,1.527273126192800667e+01,1.594336545169042552e+01,1.642575732617927287e+01,1.682801303407472560e+01,1.698474637955591859e+01,1.723075816070642929e+01,1.753384543248387573e+01,1.818041658868065369e+01,1.884804251493925520e+01,1.928156947535416066e+01,1.955845307749769901e+01,1.978025063824483709e+01,2.005695811287421293e+01,1.995256258062839194e+01,1.941547049691255822e+01,1.860390277073026510e+01,1.782994342144701250e+01,1.747369874900720887e+01,1.744561755151090665e+01,1.758329637230307796e+01,1.773384669243050737e+01,1.778231722854073737e+01,1.730817610206132429e+01,1.623407737895756853e+01,1.489843298167747676e+01,1.338379417629220569e+01,1.148728213114626406e+01,9.880023686862012156e+00
3.454960000000000000e+05,3.454970000000000000e+05,3.454980000000000000e+05,3.454990000000000000e+05,3.455000000000000000e+05,3.455010000000000000e+05,3.455020000000000000e+05,3.455030000000000000e+05,3.455040000000000000e+05,3.455050000000000000e+05,3.455060000000000000e+05,3.455070000000000000e+05,3.455080000000000000e+05,3.455090000000000000e+05,3.455100000000000000e+05,3.455110000000000000e+05,3.455120000000000000e+05,3.455130000000000000e+05,3.455140000000000000e+05,3.455150000000000000e+05,3.455160000000000000e+05,3.455170000000000000e+05,3.455180000000000000e+05,3.455190000000000000e+05,3.455200000000000000e+05,3.455210000000000000e+05,3.455220000000000000e+05,3.455230000000000000e+05,3.455240000000000000e+05,3.455250000000000000e+05,3.455260000000000000e+05,3.455270000000000000e+05,3.455280000000000000e+05,3.455290000000000000e+05,3.455300000000000000e+05,3.455310000000000000e+05,3.455320000000000000e+05,3.455330000000000000e+05,3.455340000000000000e+05,3.455350000000000000e+05,3.455360000000000000e+05,3.455370000000000000e+05,3.455380000000000000e+05,3.455390000000000000e+05,3.455400000000000000e+05,3.455410000000000000e+05,3.455420000000000000e+05,3.455430000000000000e+05,3.455440000000000000e+05,3.455450000000000000e+05,3.455460000000000000e+05,3.455470000000000000e+05,3.455480000000000000e+05,3.455490000000000000e+05,3.455500000000000000e+05,3.455510000000000000e+05,3.455520000000000000e+05,3.455530000000000000e+05,3.455540000000000000e+05,3.455550000000000000e+05,3.455560000000000000e+05,3.455570000000000000e+05,3.455580000000000000e+05,3.455590000000000000e+05,3.455600000000000000e+05,3.455610000000000000e+05,3.455620000000000000e+05,3.455630000000000000e+05,3.455640000000000000e+05,3.455650000000000000e+05,3.455660000000000000e+05,3.455670000000000000e+05
