1.557865654173093937e-02,9.465131198340111240e-02,1.417902058052171732e-01,1.601979137226001437e-01,1.897489494576231894e-01,1.989440016387388765e-01,2.104105093605211363e-01,2.353042229602976265e-01,2.561173573688254601e-01,3.196486572357543632e-01,3.708161944125377141e-01,4.019790735268658488e-01,4.618707533132681009e-01,4.983354542805232823e-01,5.241791774060950981e-01,5.560504752017203511e-01,5.749978714933903223e-01,5.848089272053155208e-01,6.278407414273781129e-01,6.303141233071227756e-01,6.378971407321397669e-01,6.254590580469936434e-01,6.089874889291961857e-01,5.642168745639037919e-01,6.655039130251018120e-01,6.802685633083090933e-01,7.172388666428580750e-01,6.367881040337990406e-01,5.809504052596013990e-01,5.516894181200129310e-01,5.309284531661957462e-01
3.379530000000000000e+05,3.379540000000000000e+05,3.379550000000000000e+05,3.379560000000000000e+05,3.379570000000000000e+05,3.379580000000000000e+05,3.379590000000000000e+05,3.379600000000000000e+05,3.379610000000000000e+05,3.379620000000000000e+05,3.379630000000000000e+05,3.379640000000000000e+05,3.379650000000000000e+05,3.379660000000000000e+05,3.379670000000000000e+05,3.379680000000000000e+05,3.379690000000000000e+05,3.379700000000000000e+05,3.379710000000000000e+05,3.379720000000000000e+05,3.379730000000000000e+05,3.379740000000000000e+05,3.379750000000000000e+05,3.379760000000000000e+05,3.379770000000000000e+05,3.379780000000000000e+05,3.379790000000000000e+05,3.379800000000000000e+05,3.379810000000000000e+05,3.379820000000000000e+05,3.379830000000000000e+05
