1.355713982107255244e+00,1.380887492254153637e+00,1.478148762603054500e+00,1.594597118165421046e+00,1.575693666538489079e+00,1.687523888256236893e+00,1.746711700693692304e+00,1.725751257744554179e+00,1.765447640859469480e+00,1.855003884711805551e+00,2.072509760247338129e+00,2.506235875546075409e+00,3.401384708413848657e+00,4.663231551771366945e+00,5.333662582470380720e+00,5.805302716079630443e+00,6.299067948899874203e+00,6.574631992290630222e+00,6.247350303579167985e+00,5.691943822852681301e+00,5.464915134929460905e+00,5.735375834128125128e+00,6.395147237128176343e+00,7.319601076675970042e+00,8.390449561147290680e+00,9.609929314145571055e+00,1.120625539774979273e+01,1.312983398302691462e+01,1.514713523637109915e+01
3.455540000000000000e+05,3.455550000000000000e+05,3.455560000000000000e+05,3.455570000000000000e+05,3.455580000000000000e+05,3.455590000000000000e+05,3.455600000000000000e+05,3.455610000000000000e+05,3.455620000000000000e+05,3.455630000000000000e+05,3.455640000000000000e+05,3.455650000000000000e+05,3.455660000000000000e+05,3.455670000000000000e+05,3.455680000000000000e+05,3.455690000000000000e+05,3.455700000000000000e+05,3.455710000000000000e+05,3.455720000000000000e+05,3.455730000000000000e+05,3.455740000000000000e+05,3.455750000000000000e+05,3.455760000000000000e+05,3.455770000000000000e+05,3.455780000000000000e+05,3.455790000000000000e+05,3.455800000000000000e+05,3.455810000000000000e+05,3.455820000000000000e+05
