8.989398733114176139e+03,9.486071054134537917e+03,1.029164772372591506e+04,1.072722779311142040e+04,1.087602029656424384e+04,1.082858022743431866e+04,1.056281005965361874e+04,1.028188152286739751e+04,1.004486877641777392e+04,1.010241148615930797e+04,1.066208484893855530e+04,1.156060370582932592e+04,1.302880315947836425e+04,1.483864552971814737e+04,1.686823273326021081e+04,1.894179154180668047e+04
3.456590000000000000e+05,3.456600000000000000e+05,3.456610000000000000e+05,3.456620000000000000e+05,3.456630000000000000e+05,3.456640000000000000e+05,3.456650000000000000e+05,3.456660000000000000e+05,3.456670000000000000e+05,3.456680000000000000e+05,3.456690000000000000e+05,3.456700000000000000e+05,3.456710000000000000e+05,3.456720000000000000e+05,3.456730000000000000e+05,3.456740000000000000e+05
