6.993589840153791926e+00,7.162699325923566285e+00,7.783529066312223854e+00,9.094054441202708006e+00,1.084542225922083247e+01,1.280357045474364241e+01,1.483133417067451632e+01,1.662698997389667355e+01,1.798102947521677564e+01,1.938080266401504304e+01,2.129023193257315683e+01,2.386537431097872641e+01,2.707149221715643606e+01,3.073730939437067988e+01,3.464064758052156634e+01,3.860376623765387905e+01,4.254122944125801098e+01,4.584744531821164770e+01,4.878198892917826868e+01,5.162036161499487719e+01,5.435838962122538476e+01,5.697381689581801822e+01,5.954212115879158063e+01,6.190671555380651370e+01,6.410354419477449994e+01,6.607436223336929970e+01,6.778121255036229797e+01,6.951302483926436082e+01,7.122466737081752797e+01,7.290950245286650500e+01,7.503876679686264595e+01,7.735868582591355391e+01,7.997302136164708486e+01,8.270492078579505346e+01,8.553771714898613254e+01,8.801625246977859263e+01,9.136461628900190135e+01,9.438398515207340722e+01
3.454310000000000000e+05,3.454320000000000000e+05,3.454330000000000000e+05,3.454340000000000000e+05,3.454350000000000000e+05,3.454360000000000000e+05,3.454370000000000000e+05,3.454380000000000000e+05,3.454390000000000000e+05,3.454400000000000000e+05,3.454410000000000000e+05,3.454420000000000000e+05,3.454430000000000000e+05,3.454440000000000000e+05,3.454450000000000000e+05,3.454460000000000000e+05,3.454470000000000000e+05,3.454480000000000000e+05,3.454490000000000000e+05,3.454500000000000000e+05,3.454510000000000000e+05,3.454520000000000000e+05,3.454530000000000000e+05,3.454540000000000000e+05,3.454550000000000000e+05,3.454560000000000000e+05,3.454570000000000000e+05,3.454580000000000000e+05,3.454590000000000000e+05,3.454600000000000000e+05,3.454610000000000000e+05,3.454620000000000000e+05,3.454630000000000000e+05,3.454640000000000000e+05,3.454650000000000000e+05,3.454660000000000000e+05,3.454670000000000000e+05,3.454680000000000000e+05
